50.387865	-4.0514714
50.530635	-3.6070474
50.547211	-3.4942689
50.462197	-3.5259516
50.434993	-3.5617446
50.393745	-3.515733
50.721088	-1.8759527
50.712278	-1.9864218
50.716144	-1.9821855
50.760173	-1.9941067
50.718377	-1.8804502
50.801089	-1.988298
50.803385	-1.8903378
50.722749	-1.8652243
50.743815	-1.8781605
50.71512	-2.4388692
50.608431	-2.4548481
50.611301	-2.4545366
50.733209	-2.7571082
50.822661	-0.13945928
50.82282	-0.14436556
50.811966	-0.10531939
50.768598	0.28242875
50.767491	0.28472916
50.861937	0.25931579
50.829409	-0.17383958
50.85654	0.57861387
50.840275	0.47069757
51.060132	0.16038921
53.703717	-0.8703673
53.744038	-0.33314355
53.74321244	-0.34378705
53.84292	-0.43335239
53.76964	-0.36716493
54.08349	-0.1878782
54.007288	-0.44084257
52.021405	0.23928925
51.627244	0.41870141
51.620688	0.30471153
51.732787	0.47305483
51.771175	0.091702155
51.888151	0.25836655
51.888151	0.25836655
51.876972	0.55382724
51.799059	0.63879902
51.731291	0.68025334
51.93652	1.2807693
51.787815	1.154356
51.887476	0.89652943
51.562241	0.068421825
51.646897	0.055144145
51.539521	0.080831614
51.594016	0.084952916
51.562843	0.21521369
51.599016	0.16099046
51.570519	0.12996902
51.536497	0.71248611
51.569492	0.45666166
51.542211	0.78448063
51.584998	0.60340501
51.547625	0.6573676
51.539276	-2.4133179
51.866257	-2.2434436
51.861922	-2.2528011
51.992175	-2.1583034
51.744694	-2.2182533
51.901073	-2.0757922
51.897838	-2.0718774
53.577464	-2.4268246
53.548929	-2.5211078
53.592074	-2.2979348
53.407988	-2.2204401
53.524192	-2.4001634
53.461388	-2.288614
53.542327	-2.1134396
53.578424	-2.0926792
53.546303	-2.6313815
53.557028	-2.6344999
51.249944	-0.76685765
51.293284	-0.75727831
51.005074	-0.93363457
51.146986	-0.97518771
51.278767	-0.84563075
50.796667	-1.0930607
50.798706	-1.0766745
50.795469	-1.1210926
50.852373	-1.1813514
50.852176	-1.1763401
50.814645	-1.0794832
50.784109	-1.0891472
50.844272	-1.0676228
50.841077	-1.0970434
50.880672	-1.0308623
50.853293	-0.98480416
51.26551	-1.0844821
51.262324	-1.0875552
50.900903	-1.4034534
50.89689246	-1.393763618
50.910997	-1.404377
50.918801	-1.4293154
50.91421	-1.3589592
51.063862	-1.3163526
50.757457	-1.5461276
50.970071	-1.3508705
51.206883	-1.4789429
52.058662	-2.7095562
52.227217	-2.7377451
51.913787	-2.582719
51.752618	-0.3374701
51.763599	-0.24123508
51.868676	0.16199715
51.761546	-0.012023027
51.699025	-0.19076203
51.685268	-0.032553071
51.753123	-0.47276808
51.759703	-0.56323759
51.912104	-0.20803217
51.796187	-0.079820811
51.946507	-0.2785693
51.979182	-0.22639729
52.04835	-0.022725429
51.65841	-0.40103497
51.656042	-0.39756189
51.638719	-0.47005331
51.657163	-0.27235082
50.700165	-1.2962353
50.730516	-1.1628462
51.278562	1.0832685
51.331011	1.4211475
51.22291	1.4018597
51.125674	1.3125391
51.282418	1.0761978
51.080406	1.1812937
51.35663	1.0241815
51.372721	1.1262112
51.386559	1.3773769
51.444845	0.21384386
51.441728	0.36910913
51.386635	0.50697745
51.339872	0.73152928
51.440648	0.76111307
51.313763	0.89138918
51.273853	0.52255421
51.277253	0.52170807
51.382975	0.52329131
51.365882	0.61171535
51.133807	0.26398568
51.272543	0.1924895
51.149277	0.87489932
51.195051	0.2742724
53.788999	-2.2404063
53.746724	-2.4829911
53.697143	-2.4652327
53.752015	-2.3644287
53.85669	-2.170298
53.818175	-3.0552723
53.816718	-3.0553724
53.795017	-3.055799
53.876271	-3.0372954
53.845092	-2.9924456
53.921809	-3.011548
53.751064	-3.029855
53.73791	-2.9566098
53.568118	-2.8851553
54.046906	-2.8003967
54.072481	-2.8659606
53.617582	-2.1566798
53.490014	-2.0926215
53.759784	-2.7010935
53.759264	-2.6962462
53.695609	-2.6932866
53.653656	-2.6305793
53.486717	-2.6367351
53.500132	-2.5186849
52.635617	-1.138092
52.634142	-1.1342791
52.769072	-1.2078197
52.77329	-1.209433
52.766178	-0.88938391
52.478499	-0.92226088
52.58697	-1.1062488
52.599656	-1.0840209
52.746928	-1.4725507
52.72317	-1.3747026
52.643521	-1.0490235
53.59034	-0.65459463
53.552586	-0.48894546
53.398927	-0.77675187
53.563812	-0.087993404
53.560862	-0.030885019
53.229791	-0.54671727
53.365285	-0.004385177
53.223865	-0.54360747
52.910505	-0.63992996
52.999845	-0.41070788
52.78857	-0.15158491
52.976366	-0.024200197
53.144202	0.33669059
52.651194	-0.48088557
51.399768	0.016271083
51.406531	0.013132037
51.38951	0.071818995
51.377841	0.10138255
51.365738	-0.099274407
51.374135	-0.098596158
51.373467	-0.10069282
51.343651	-0.061922023
51.339272	-0.11765574
51.426218	0.10364454
51.462787	0.10444773
51.456645	0.14658641
51.45784	0.13728566
51.522243	-0.045512385
51.512316	-0.072685827
51.569497	0.012098305
51.576701	0.027686001
51.507645	-0.023844205
51.544221	0.004046022
51.61599	-0.017075713
51.533533	0.056810647
51.544999	0.026290659
51.544399	-0.055148888
51.519973	-0.10612073
51.525025	-0.090486167
51.519059	-0.081381081
51.509745	-0.078789316
51.512733	-0.085019266
51.51097	-0.090497485
51.650178	-0.17443598
51.579466	-0.33429973
51.587417	-0.30366619
51.573425	-0.41357178
51.608249	-0.37330792
51.576832	-0.37085072
51.553423	-0.29223756
51.411586	-0.30089257
51.399089	-0.25520913
51.393615	-0.30371455
51.545739	-0.10347898
51.532373	-0.10658659
51.590862	-0.14215276
51.618944	-0.10718906
51.633532	-0.1309448
51.561269	-0.074194706
51.531428	-0.12613312
51.596973	-0.10870911
51.554904	-0.11472456
51.589877	-0.1059
51.523129	-0.15690419
51.540183	-0.1474476
51.553577	-0.21143967
51.587353	-0.25089332
51.584586	-0.2803158
51.575954	0.18311814
51.575954	0.18311814
51.502415	-0.077080397
51.495751	-0.099662306
51.481685	-0.01222064
51.455645	0.011808865
51.45983	-0.012090716
51.473827	-0.069398201
51.49257	-0.045629409
51.489758	0.066450188
51.412392	-0.050546233
51.43886	-0.054469901
51.464508	-0.036722055
51.464829	-0.089904861
51.447513	-0.017590818
51.450413	0.053216504
51.361702	-0.19316904
51.372109	-0.2257041
51.360296	-0.14922775
51.464051	-0.16680049
51.469958	-0.17135836
51.465396	-0.21319082
51.42966	-0.13015596
51.407077	-0.12155868
51.427389	-0.16918876
51.418233	-0.20214435
51.495735	-0.14474102
51.495339	-0.14245208
51.48008	-0.1966602
51.463757	-0.11427968
51.44779	-0.32846075
51.44659	-0.41097729
51.466989	-0.36933808
51.564466	-0.44494652
51.508263	-0.4165997
51.55318	-0.35261252
51.547739	-0.48053442
51.503871	-0.21939506
51.508243	-0.27672157
51.513323	-0.29820524
51.493076	-0.22566435
51.492824	-0.23281922
51.517857	-0.11543319
51.515365	-0.11199052
51.51680388	-0.119665232
51.5126	-0.12856319
51.510687	-0.12929009
53.59379	-2.298234
53.481163	-2.2351196
53.476716	-2.2426284
53.461588	-2.2294386
53.441509	-2.2191986
53.468637	-2.3655955
53.466179	-2.3490048
53.479008	-2.2427018
53.444269	-2.2790581
53.55036	-2.1980274
53.482891	-2.2470036
53.483463	-2.3334294
53.423816	-2.3169509
53.485178	-2.2407478
53.44803	-2.3585977
53.593829	-2.2225102
53.391708	-3.0178944
53.439745	-3.0439125
53.41974	-3.0475302
53.400251	-3.1140724
53.392896	-3.1761681
53.372687	-3.1826907
53.361231	-2.9981138
53.405908	-2.979514
53.406613	-2.9801019
53.407259	-2.9770028
53.403472	-2.9805561
53.4059	-2.9858768
53.413045	-2.9042728
53.39678	-2.8964685
53.404633	-2.9912928
53.452711	-2.9906655
53.474221	-3.0278991
53.515623	-2.9383529
53.429515	-2.8020523
53.411682	-2.839839
53.556271	-3.0598677
53.436662	-2.9725442
53.463007	-2.9593791
53.645805	-3.0112524
53.649378	-3.0043181
53.451334	-2.7358607
53.452108	-2.6439873
51.659154	-0.087571068
51.47327	-0.48781899
52.413236	0.75114848
52.62510244	1.303743027
52.627226	1.2951495
52.681154	0.93935119
52.828191	0.84840457
52.63269	1.2978811
52.607477	1.7304325
52.580064	1.7280429
52.654376	1.2685758
52.755756	0.39372162
52.602961	0.37353525
53.960332	-2.0158295
54.404822	-1.7363859
54.341349	-1.435808
53.9941032	-1.544029531
54.136507	-1.5229888
54.008768	-1.4679017
54.570257	-1.2383941
54.575785	-1.2384148
54.617149	-1.0612918
54.534525	-1.0571765
53.956391	-1.0777478
54.281095	-0.40443918
54.485728	-0.6142845
53.955511	-1.0908732
54.232332	-1.3417207
53.78356402	-1.072133887
52.237969	-0.89242167
52.293196	-0.59919321
52.258108	-1.1646345
52.399393	-0.72614757
52.487211	-0.69954755
52.301874	-0.69517215
55.130901	-1.5988998
55.086629	-1.5837392
55.126453	-1.5081
54.971862	-2.1013049
55.167077	-1.6909802
55.18332	-1.5685675
53.32249	-0.94109776
52.953801	-1.1444334
52.952872	-1.1503311
52.960421	-1.1538008
52.95276	-1.1522385
52.948101	-1.1493977
52.952704	-0.95238298
53.038444	-1.2037428
53.017934	-1.3047718
53.124816	-1.2599658
53.099392	-1.2438987
53.146174	-1.1947998
53.145423	-1.1954717
52.937186	-1.134167
53.076779	-0.80909891
52.98421	-1.1242901
52.966138	-1.1094533
52.981754	-1.1463539
53.001748	-1.1304175
53.001988	-1.1965008
52.926226	-1.2168552
52.929269	-1.2758002
53.30445	-1.1229309
51.751358	-1.2620611
51.753398	-1.2618685
51.67017357	-1.283413131
52.060602	-1.3390387
51.89911	-1.1526314
51.783573	-1.4846804
51.732402	-1.2171625
51.537829	-0.90308006
52.669995	-0.73015357
52.709063	-2.7562691
52.709472	-2.7583188
52.861664	-3.0593467
52.700675	-2.5169804
52.675477	-2.446209
52.905842	-2.4855062
52.536859	-2.4202246
51.380825	-2.3648879
51.125842	-2.7412482
50.94144	-2.6270655
51.285918	-2.4814578
51.207049	-2.6491046
51.485554	-2.7624204
51.350446	-2.9819013
51.432321	-2.7585847
51.018845	-3.1051593
51.014813	-3.0997175
50.873033	-2.9615001
50.978661	-3.2280352
51.205748	-3.4791685
51.12758	-3.0036754
51.234275	-2.9981465
53.523829	-1.13242
53.522504	-1.1344532
53.488172	-1.0121084
53.383289	-1.4663016
53.380035	-1.4744751
53.379207	-1.4722003
53.376704	-1.492013
53.372253	-1.4811991
53.345097	-1.3505186
53.461937	-1.4659037
53.401835	-1.5001216
53.429265	-1.3550462
53.502566	-1.3448285
53.492799	-1.2873855
53.423597	-1.1955735
53.551168	-1.4805239
53.552928	-1.4821778
53.522297	-1.3979945
53.343918	-1.4784788
53.414862	-1.410119
52.633423	-1.6916796
52.802736	-1.6295655
53.0254	-2.1749327
52.987108	-1.9891145
53.10604	-2.0269954
52.897875	-1.8630932
52.903631	-2.1485422
52.804173	-2.1159844
52.808423	-2.1177908
53.004384	-2.1858005
53.011974	-2.2256879
53.115468	-2.1765237
52.689267	-2.0319131
52.709157	-2.0004606
52.683732	-1.8254202
52.758446	-1.9338257
52.24504	0.40786682
52.082939	0.43864183
52.040312	0.73089291
52.059671	1.1546353
52.185383	0.99939189
52.244794	0.71300835
52.473885	1.7500734
52.457713	1.5634795
51.236769	-0.57808189
51.338075	-0.7438937
51.320098	-0.55570307
51.185946	-0.6119702
51.332739	-0.26952896
51.295156	-0.32755549
51.240966	-0.16831933
51.171208	-0.16258752
51.257507	-0.004578588
51.433827	-0.51285924
54.843392	-1.469254
54.967344	-1.6101673
54.971941	-1.6171837
54.970367	-1.616855
54.977686	-1.6124732
54.957641	-1.6685552
54.944474	-1.6675395
55.042971	-1.4452743
54.990516	-1.5371757
55.004963	-1.6195117
55.000025	-1.4333763
54.912586	-1.5230173
54.976951	-1.5831239
54.96153	-1.6018214
54.905872	-1.3812668
54.903246	-1.3879037
52.523147	-1.4691172
52.479617	-1.4710692
52.373188	-1.2592655
52.289882	-1.5359778
52.281865	-1.5901072
52.191648	-1.7052749
52.477735	-1.910291
52.476451	-1.9123548
52.446124	-1.8871971
52.479929	-1.9000533
52.524246	-1.8395088
52.468065	-1.8076819
52.451285	-1.7310627
52.446779	-1.8203836
52.407911	-1.9261761
52.410637	-1.9739351
52.482766	-1.8950552
52.453048	-1.7200597
52.453048	-1.7200597
52.517599	-1.9029449
52.474532	-1.8966058
52.449484	-2.0516902
52.471887	-2.0829995
52.47493	-2.0404575
52.504809	-2.01572
52.518259	-1.9957564
52.558983	-1.8268739
52.54862	-1.8409833
52.58583	-1.8292183
52.49251	-1.8197852
52.412439	-1.8277267
52.414483	-1.7805685
52.409461	-1.5092336
52.407827	-1.5186011
52.407473	-1.5090205
52.398971	-1.5318808
52.508969	-2.0852355
52.540958	-2.1223063
52.479369	-2.1122848
52.485714	-2.1144068
52.497301	-2.1677297
52.455044	-2.14395
52.585412	-1.9801496
52.553714	-2.0177583
52.614558	-2.0039298
52.604103	-1.9193067
52.586894	-2.1247664
52.600209	-2.082342
52.583323	-2.0561578
52.563892	-2.0800314
50.813138	-0.37040961
50.809244	-0.54382161
50.83673	-0.77938326
50.783657	-0.67574948
51.115339	-0.19056537
51.065004	-0.33071117
50.956183	-0.13201004
51.126622	-0.008867158
51.15599	-0.16304912
51.15599	-0.16304912
51.161119	-0.17759066
53.792313	-1.753277
53.847165	-1.8370391
53.833514	-1.7765565
53.724587	-1.7125567
53.868849	-1.9100115
53.647211	-1.7823066
53.645914	-1.7807552
53.701325	-1.7802102
53.722755	-1.8596607
53.723648	-1.8627948
53.709419	-1.9084725
53.803647	-1.5491389
53.794167	-1.5475858
53.798469	-1.5466893
53.810863	-1.6274392
53.807473	-1.449421
53.866076	-1.6841104
53.800964	-1.5480593
53.802651	-1.5425902
53.903758	-1.6928672
53.792887	-1.3885725
53.744011	-1.5998738
53.796647	-1.6618295
53.925595	-1.8256178
53.816177	-1.5666079
53.825108	-1.5344613
53.714141	-2.0980842
53.682499	-1.493808
53.726823	-1.3540801
53.710173	-1.3418965
53.712736	-1.6288667
53.692557	-1.3085058
53.613626	-1.3543573
51.204694	-2.1794027
51.32015	-2.2059556
51.560026	-1.7828537
51.562802	-1.786548
51.351875	-1.9957146
51.375251	-2.1390518
51.458394	-2.116938
51.573479	-1.7564849
51.068465	-1.7981321
51.172228	-1.7801149
52.333839	-2.061578
52.306746	-1.9429171
52.306285	-1.9392658
52.376066	-2.315002
52.19561	-2.2216279
52.193055	-2.222493
52.093837	-1.9460635
52.112338	-2.3300922
54.5932262	-5.931904496
54.51021836	-6.046628909
54.7147154	-5.806396318
54.59438262	-5.701177805
53.34428572	-6.238142146
52.260426	-7.111102047
57.148531	-2.0926822
57.143307	-2.1095738
57.505508	-1.7788701
57.284562	-2.3784689
57.694098	-2.0047169
56.55884	-2.5823309
56.003969	-4.7377781
56.412212	-5.475658
56.115582	-3.7909343
55.069801	-3.6126972
56.461891	-2.9714237
56.465896	-2.8739023
55.611055	-4.4973785
55.943366	-3.0575562
55.952631	-3.1912939
55.947862	-3.2059116
55.956589	-3.1843361
55.942906	-3.2820031
55.948378	-3.3631652
55.952969	-3.1991357
55.951707	-3.2050702
55.9706	-3.1709047
56.111807	-3.1582565
56.071235	-3.4600974
56.196482	-3.1678987
55.860816	-4.2522234
55.857974	-4.2576997
55.888362	-4.3218498
55.862237	-4.2575316
55.865689	-4.2672735
55.858891	-4.2601179
55.828477	-4.2839967
55.937911	-4.1541871
55.878996	-4.3713824
57.479778	-4.2274924
58.442284	-3.0907825
56.816911	-5.1126035
55.94679	-4.752833
57.648785	-3.3128318
55.612904	-4.6714246
55.634404	-4.7909379
55.795095	-4.8696043
55.948214	-3.9888663
55.791116	-3.9920637
55.773992	-3.9189158
56.397476	-3.4263562
56.592517	-3.3380536
55.846416	-4.4243684
55.652779	-3.1885273
55.61777	-2.8103181
55.425524	-2.7836072
55.462707	-4.6342477
55.49943	-4.6105878
55.818627	-4.1662813
55.82808	-4.2167835
55.760914	-4.1762449
56.118659	-3.9388751
56.000056	-3.7834368
55.943252	-4.5718525
55.882732	-3.5194054
51.729909	-3.1342208
51.770661	-3.2441563
51.780582	-3.2075512
51.506639	-3.57927
51.608216	-3.6593343
51.572305	-3.220132
51.66915	-3.1952725
51.479952	-3.1811743
51.477149	-3.1774156
51.477149	-3.1774156
51.483354	-3.1728085
51.462637	-3.1664904
51.481313	-3.2003484
51.50912	-3.1999696
51.486302	-3.1657837
51.680881	-4.1631854
51.856982	-4.3046798
52.415078	-4.08031
53.296622	-3.727603
53.324937	-3.8326086
53.114847	-3.3104437
53.321006	-3.4915373
53.212405	-3.0394245
53.16598	-3.1409627
53.274374	-3.2225497
52.887894	-4.4176522
53.140706	-4.2748012
53.224177	-4.1293976
51.746827	-3.3784329
51.642586	-2.6736605
51.812137	-2.7157726
51.823191	-3.0176854
51.661689	-3.8063392
51.594168	-3.7821464
51.589718	-2.9786227
51.588288	-2.997992
51.801494	-4.9678026
51.948762	-3.3911943
52.516353	-3.3158595
51.599459	-3.3405255
51.712603	-3.4466384
51.619198	-3.9406131
51.619575	-3.9487623
51.669202	-4.0384147
51.669289	-3.922334
51.654968	-3.0211688
51.398541	-3.284358
51.439457	-3.1754099
53.047227	-2.9971373
53.045227	-2.9923626
